match_id,date,map,map_number,team_A,team_B,winner,team_A_rank,team_B_rank,rank_diff,abs_rank_diff,picked_by_is_A,is_decider,map_winrate_A,map_winrate_B,recent_form_A,recent_form_B,winner_is_A,split_row,split_match,elo_diff,map_elo_diff,h2h_rate,h2h_games,momentum_diff,streak_A,streak_B,days_since_last_A,days_since_last_B,overall_winrate_A,overall_winrate_B,winrate_diff,opponent_strength_A,opponent_strength_B,map_games_A,map_games_B,map_experience_diff
93044,2025-07-14,Dust2,4,Betera,GUN5,Betera,51,88,-37,37,0,0,0.0,0.4444444444444444,0.25,0.7,1,train,test,-58.54738749133253,-10.429470535302016,0.5,0,-0.4444444444444444,1,-2,68,1,0.3333333333333333,0.7,-0.36666666666666664,1565.5951805310306,1516.8833682650788,1,9,-8
92909,2025-07-14,Mirage,7,Sangal,m1x,Sangal,76,51,25,25,0,1,0.6666666666666666,1.0,0.5,0.5,1,train,train,-57.69780906691517,35.7861056805898,0.5,2,0.16666666666666663,1,-1,0,0,0.5,0.5,0.0,1476.751739455585,1424.3511746040494,6,0,6
92919,2025-07-14,Ancient,7,PARIVISION,ENCE,PARIVISION,35,29,6,6,0,1,0.375,0.5,0.6,0.6,1,train,train,48.115012776537014,-49.9778374586665,0.5714285714285714,7,-0.09999999999999998,-1,1,0,0,0.6,0.7,-0.09999999999999998,1533.2748168047578,1504.0923143719058,16,10,6
92915,2025-07-14,Nuke,3,Liquid,Sashi,Sashi,27,52,-25,25,0,0,0.3333333333333333,0.4444444444444444,0.2,0.4,0,train,val,14.124971639885416,18.305214983386804,0.5,2,-0.1111111111111111,-1,1,0,0,0.2,0.5,-0.3,1545.6619861268966,1495.5465249783724,3,9,-6
92914,2025-07-14,Nuke,7,Iberian Soul,OG,OG,51,30,21,21,0,1,0.0,1.0,0.6,0.5,0,train,test,31.327109540076435,-99.81001107352245,0.5,0,-1.0,3,1,1,41,0.7,0.5,0.19999999999999996,1513.926463018303,1533.322692500675,2,3,-1
92914,2025-07-14,Ancient,4,Iberian Soul,OG,OG,51,30,21,21,0,0,0.6666666666666666,0.25,0.7,0.5,0,train,test,-3.5504299415201785,72.77789788316704,0.0,1,0.41666666666666663,-1,2,0,0,0.6,0.6,0.0,1529.8300537611065,1532.9087590911668,6,4,2
92919,2025-07-14,Mirage,3,PARIVISION,ENCE,PARIVISION,35,29,6,6,1,0,0.6923076923076923,0.5714285714285714,0.6,0.7,1,train,train,75.71157074340522,58.7117073351435,0.625,8,0.22857142857142865,1,-1,0,0,0.6,0.6,0.0,1536.2911533319752,1514.5536355813852,13,7,6
92918,2025-07-14,Inferno,4,fnatic,ESC,ESC,21,51,-30,30,1,0,1.0,0.5,0.7,0.0,0,train,train,-5.717282836493496,54.65334045288796,0.5,0,0.5,-2,0,29,30,0.6,0.5,0.09999999999999998,1463.5257005468302,1500.0,3,0,3
92918,2025-07-14,Mirage,7,fnatic,ESC,fnatic,21,51,-30,30,0,1,0.0,0.5,0.7,0.0,1,train,train,-37.1907491528475,-57.35718607094532,0.0,1,-0.5,-3,1,0,0,0.5,1.0,-0.5,1473.9316111409498,1478.5459840053295,3,0,3
92918,2025-07-14,Anubis,3,fnatic,ESC,fnatic,21,51,-30,30,0,0,1.0,0.5,0.6,0.5,1,train,train,-1.7783779800586217,22.406547098944657,0.5,2,0.5,1,-1,0,0,0.5,0.5,0.0,1483.8221104217507,1487.3990767985267,1,0,1
92912,2025-07-14,Mirage,3,Nemiga,m1x,m1x,41,51,-10,10,0,0,0.375,0.5,0.7,0.0,0,train,train,74.6082507157646,-12.000239960602585,0.5,0,0.375,-2,-2,32,0,0.7,0.3333333333333333,0.36666666666666664,1506.5411035316597,1433.965473938915,8,1,7
92912,2025-07-14,Dust2,4,Nemiga,m1x,Nemiga,41,51,-10,10,1,0,0.6153846153846154,0.5,0.7,0.0,1,train,train,35.84028921799086,38.470073080497514,0.0,1,0.09999999999999998,-3,1,0,0,0.6,0.5,0.09999999999999998,1509.9640039988303,1457.6866820154673,13,0,13
92912,2025-07-14,Ancient,7,Nemiga,m1x,Nemiga,41,51,-10,10,0,1,0.5714285714285714,0.5,0.7,0.5,1,train,train,64.55093597938298,1.668350313253086,0.5,2,-0.4285714285714286,1,-1,0,0,0.6,0.4,0.19999999999999996,1513.3186955412934,1474.7904715375378,7,1,6
92917,2025-07-14,Dust2,3,Passion UA,JiJieHao,Passion UA,32,51,-19,19,0,0,0.4285714285714285,0.5,0.5,0.2222222222222222,1,train,train,48.37501043782686,-14.309614183788426,0.5,0,0.09999999999999998,-2,-2,1,64,0.5,0.25,0.25,1491.3730754408684,1592.9038513838052,14,2,12
92917,2025-07-14,Mirage,4,Passion UA,JiJieHao,Passion UA,32,51,-19,19,1,0,0.6470588235294118,0.5,0.5,0.25,1,train,train,75.9480776088526,67.6940516020004,1.0,1,0.19999999999999996,1,-3,0,0,0.5,0.2222222222222222,0.2777777777777778,1486.5725965712068,1586.609625353666,17,0,17
92914,2025-07-14,Inferno,3,Iberian Soul,OG,Iberian Soul,51,30,21,21,1,0,0.75,0.6,0.6,0.6,1,train,test,-35.22343464155074,47.236112655984925,0.0,2,0.15000000000000002,-2,3,0,0,0.5,0.7,-0.19999999999999996,1543.521280155562,1530.3473843969841,8,5,3
92579,2025-07-15,Nuke,3,Complexity,BetBoom,BetBoom,51,20,31,31,0,0,0.5,0.875,0.4,0.4,0,train,train,-27.184452698582845,-109.45359976767645,0.5,0,-0.375,-3,-2,40,37,0.4,0.4,0.0,1538.2108652747706,1528.3810166618307,2,8,-6
93256,2025-07-15,Mirage,4,OG,ex-NAVI Junior,ex-NAVI Junior,30,51,-21,21,0,0,0.6,0.5,0.5,1.0,0,train,train,62.782643231483235,15.682325529241325,0.5,0,0.09999999999999998,-1,0,1,30,0.6,0.5,0.09999999999999998,1531.3598452153508,1500.0,5,0,5
92580,2025-07-15,Dust2,3,HEROIC,BIG,BIG,14,45,-31,31,0,0,0.4444444444444444,0.375,0.4,0.6,0,train,train,-11.755397042042432,-12.12649443448663,0.5,0,0.06944444444444442,-5,2,35,17,0.3,0.7,-0.39999999999999997,1534.456534812945,1534.6198895984094,9,8,1
92580,2025-07-15,Mirage,4,HEROIC,BIG,HEROIC,14,45,-31,31,1,0,0.625,0.6923076923076923,0.4,0.7,1,train,train,-42.67309793278059,-48.601127081054756,0.0,1,-0.07499999999999996,-6,3,0,0,0.3,0.7,-0.39999999999999997,1534.164983944731,1535.3687813657345,8,13,-5
92580,2025-07-15,Nuke,7,HEROIC,BIG,BIG,14,45,-31,31,0,1,0.0,0.6,0.4,0.6,0,train,train,-6.762405535753032,-37.60313403930195,0.5,2,-0.6,1,-1,0,0,0.4,0.7,-0.29999999999999993,1528.1365881008337,1539.5463405225846,1,5,-4
93253,2025-07-15,Mirage,3,Nemiga,PARIVISION,Nemiga,41,35,6,6,0,0,0.3333333333333333,0.7142857142857143,0.7,0.5,1,train,test,-55.513588323610975,-150.52647303835465,0.5,0,-0.46666666666666673,2,2,1,1,0.6,0.6,0.0,1517.017597984365,1539.6338874997516,9,14,-5
92920,2025-07-15,Ancient,4,ex-NAVI Junior,PARIVISION,PARIVISION,51,35,16,16,1,0,1.0,0.4117647058823529,0.6666666666666666,0.5,0,train,train,-99.6368052469652,28.91556662605899,0.0,1,0.09999999999999998,-1,1,0,0,0.5,0.6,-0.09999999999999998,1574.896806290591,1545.0308301933212,0,17,-17
92579,2025-07-15,Anubis,7,Complexity,BetBoom,Complexity,51,20,31,31,0,1,0.6,0.6,0.4,0.5,1,train,train,-19.510655025727374,-8.160795072856217,0.5,2,0.0,1,-1,0,0,0.4,0.5,-0.09999999999999998,1541.3309796803728,1502.827070818627,5,10,-5
92922,2025-07-15,Dust2,7,Passion UA,TNL,TNL,32,51,-19,19,0,1,0.4666666666666667,0.6666666666666666,0.6,0.4,0,train,test,-36.8061742377829,-6.276376403672202,0.3333333333333333,3,-0.06666666666666665,2,1,1,0,0.5,0.5,0.0,1492.9084931106386,1557.3949814759926,15,3,12
93256,2025-07-15,Ancient,3,OG,ex-NAVI Junior,ex-NAVI Junior,30,51,-21,21,1,0,0.4,0.5,0.5,0.5,0,train,train,49.22145006291703,13.983202418028668,0.0,1,0.4,-2,-2,0,0,0.5,0.3333333333333333,0.16666666666666669,1529.6256057932821,1589.0660343561292,5,1,4
92574,2025-07-15,Anubis,4,Virtus.pro,TYLOO,TYLOO,18,9,9,9,1,0,1.0,0.6666666666666666,0.3,0.7,0,train,train,-138.8610915157508,9.551546946873486,0.5,0,0.33333333333333337,-1,-2,30,38,0.4,0.7,-0.29999999999999993,1546.1494911744971,1467.0812985218743,2,6,-4
93253,2025-07-15,Train,4,Nemiga,PARIVISION,Nemiga,41,35,6,6,1,0,0.6666666666666666,0.7142857142857143,0.7,0.6,1,train,test,-42.60284319368907,-41.264668680593104,1.0,1,-0.04761904761904767,3,2,0,0,0.7,0.7,0.0,1535.2341577872182,1536.0579016779454,3,7,-4
92574,2025-07-15,Inferno,3,Virtus.pro,TYLOO,TYLOO,18,9,9,9,0,0,0.75,0.8888888888888888,0.4,0.7,0,train,train,-158.71164229054443,-58.43023845282141,0.0,1,-0.13888888888888884,-2,1,0,0,0.3,0.7,-0.39999999999999997,1558.4098292151552,1467.8785121160363,4,9,-5
93254,2025-07-15,Mirage,4,Sashi,TNL,Sashi,52,51,1,1,0,0,0.3076923076923077,0.5,0.4,0.5,1,train,val,-168.63589123126258,-81.52900962757508,0.0,1,0.2,-1,2,0,0,0.4,0.6,-0.19999999999999996,1502.8598030430794,1554.3742244691975,13,1,12
92922,2025-07-15,Mirage,3,Passion UA,TNL,TNL,32,51,-19,19,1,0,0.6666666666666666,0.0,0.5,0.5,0,train,test,-6.350643046913092,125.37956483159837,0.4,5,0.7,1,-2,0,0,0.5,0.4,0.09999999999999998,1518.5125469032496,1539.3087118758085,18,2,16
92575,2025-07-15,Nuke,3,Astralis,MIBR,Astralis,11,28,-17,17,0,0,0.6,0.3333333333333333,0.5,0.4,1,train,train,72.03268015259368,37.66670823360914,1.0,1,0.26666666666666666,1,-3,0,0,0.5,0.4,0.09999999999999998,1577.1820134614277,1548.457133344195,5,3,2
93255,2025-07-15,Ancient,4,fnatic,Passion UA,Passion UA,21,32,-11,11,1,0,0.5,0.8,0.6,0.5,0,train,train,-24.394776753032602,-45.80837056113546,0.33333333333333337,6,-0.30000000000000004,2,-1,1,0,0.6,0.4,0.19999999999999996,1490.0512629379173,1536.0452684526222,4,5,-1
93255,2025-07-15,Mirage,3,fnatic,Passion UA,Passion UA,21,32,-11,11,0,0,0.25,0.631578947368421,0.5,0.5,0,train,train,-54.15161980925586,-91.01132716473353,0.2857142857142857,7,-0.35,-1,1,0,0,0.6,0.5,0.09999999999999998,1494.4522113739895,1534.2507313266678,4,19,-15
92581,2025-07-16,Anubis,7,BetBoom,HEROIC,BetBoom,20,14,6,6,0,1,0.5454545454545454,0.7777777777777778,0.5,0.3,1,train,train,-47.6062498798176,-81.1600667343564,0.3333333333333333,3,-0.2777777777777778,-2,-1,1,1,0.4,0.3,0.10000000000000003,1493.7876554495372,1542.7154940806558,11,9,2
92572,2025-07-16,Anubis,7,Lynn Vision,paiN,Lynn Vision,13,17,-4,4,0,1,0.0,0.1666666666666666,0.3,0.5,1,train,train,-16.623396805566927,42.59815903797403,0.0,2,-0.16666666666666666,1,-3,32,25,0.4,0.6,-0.19999999999999996,1497.1195796067063,1524.5683888730782,1,6,-5
92572,2025-07-16,Dust2,3,Lynn Vision,paiN,Lynn Vision,13,17,-4,4,1,0,0.6666666666666666,0.5,0.4,0.6,1,train,train,16.90650736148723,42.06286677514936,0.3333333333333333,3,0.09999999999999998,2,-4,0,0,0.4,0.5,-0.09999999999999998,1499.653078537836,1523.3584793316245,12,8,4
91721,2025-07-16,Ancient,4,GUN5,EYEBALLERS,GUN5,88,51,37,37,1,0,0.5333333333333333,0.0,0.7,0.25,1,train,test,84.87440781936994,38.300201899286094,0.5,0,0.6,2,-1,2,42,0.7,0.3333333333333333,0.36666666666666664,1522.3769411200894,1457.0056081248604,15,1,14
92581,2025-07-16,Ancient,4,BetBoom,HEROIC,BetBoom,20,14,6,6,0,0,0.3333333333333333,0.75,0.4,0.4,1,train,train,-11.248788562880918,-73.07623122211817,0.5,4,-0.4166666666666667,1,-2,0,0,0.5,0.2,0.3,1484.8843837648137,1549.21702982255,3,8,-5
92581,2025-07-16,Nuke,3,BetBoom,HEROIC,HEROIC,20,14,6,6,1,0,0.8888888888888888,0.0,0.4,0.3,0,train,train,21.786901291108506,161.1998697474653,0.6,5,0.8888888888888888,2,-3,0,0,0.6,0.1,0.5,1490.0281306299723,1558.143754645071,9,2,7
92572,2025-07-16,Nuke,4,Lynn Vision,paiN,paiN,13,17,-4,4,0,0,0.3333333333333333,0.4444444444444444,0.4,0.5,0,train,train,47.35058836976418,-65.95445873013455,0.5,4,-0.2444444444444444,3,-5,0,0,0.4,0.4,0.0,1501.9610983591378,1525.4845069007094,12,9,3
92567,2025-07-16,Nuke,3,GamerLegion,SAW,GamerLegion,16,22,-6,6,0,0,0.5454545454545454,0.75,0.6,0.5,1,train,val,21.17407172534172,-1.169316906691165,0.3333333333333333,3,-0.15000000000000002,-1,1,54,61,0.5,0.5,0.0,1575.9122791520044,1522.6320062178306,11,4,7
92577,2025-07-16,Mirage,3,TYLOO,Astralis,TYLOO,9,11,-2,2,1,0,1.0,0.375,0.7,0.5,1,train,train,82.73355463375401,110.98503076788734,0.5,0,0.625,2,2,1,1,0.7,0.6,0.09999999999999998,1468.6300950545078,1569.946850804582,5,8,-3
92577,2025-07-16,Nuke,4,TYLOO,Astralis,Astralis,9,11,-2,2,0,0,0.3333333333333333,0.6666666666666666,0.8,0.5,0,train,train,107.2543484320654,-56.362642500447464,1.0,1,-0.3333333333333333,3,-1,0,0,0.8,0.5,0.30000000000000004,1476.3273505270379,1583.71296972018,3,6,-3
93357,2025-07-17,Inferno,4,9z,Imperial,Imperial,50,34,16,16,0,0,0.0,0.5,0.5,0.7,0,train,train,27.573468116190497,-36.71820338751513,0.3333333333333333,3,-0.5,3,2,4,6,0.6,0.7,-0.09999999999999998,1517.218243025351,1467.8957605101657,2,8,-6
92578,2025-07-17,Mirage,3,MIBR,Astralis,Astralis,28,11,17,17,1,0,0.6,0.3333333333333333,0.4,0.5,0,train,test,-88.53018627135998,61.38460368374399,0.0,3,0.26666666666666666,-1,1,0,0,0.4,0.5,-0.09999999999999998,1532.5391009827897,1580.0173270200032,5,9,-4
92573,2025-07-17,Ancient,3,3DMAX,paiN,3DMAX,8,17,-9,9,1,0,0.2,0.5,0.5,0.4,1,train,train,39.19351696237459,-48.999902925525475,0.3333333333333333,3,-0.3,1,-1,0,0,0.4,0.4,0.0,1526.5135552146153,1527.2335801366225,5,0,5
93049,2025-07-17,Dust2,3,Metizport,RUBY,RUBY,78,51,27,27,0,0,0.0,0.0,0.2,0.4,0,train,val,-4.596834807261757,34.928956907097245,0.5,0,0.0,-1,-4,33,34,0.2,0.3333333333333333,-0.1333333333333333,1545.5213418399512,1522.1651397825106,1,3,-2
93262,2025-07-17,Mirage,4,TNL,PARIVISION,TNL,51,35,16,16,1,0,0.3333333333333333,0.6666666666666666,0.5,0.5,1,train,train,-46.273809489445284,-87.72292743940966,0.5,0,-0.36666666666666664,-1,-1,2,2,0.5,0.6,-0.09999999999999998,1514.1965158427224,1540.8534165172978,3,15,-12
93049,2025-07-17,Mirage,4,Metizport,RUBY,RUBY,78,51,27,27,1,0,0.375,0.0,0.2,0.3333333333333333,0,train,val,-36.17347537831279,-20.57545529848312,0.0,1,0.375,-2,1,0,0,0.2,0.4,-0.2,1539.427284718962,1513.6173107848017,8,1,7
93262,2025-07-17,Dust2,3,TNL,PARIVISION,TNL,51,35,16,16,0,0,0.75,0.8461538461538461,0.5,0.6,1,train,train,-10.036857237606,-80.59884930945623,1.0,1,-0.050000000000000044,1,-2,0,0,0.5,0.6,-0.09999999999999998,1526.0267784032703,1543.2449790485057,4,12,-8
93354,2025-07-17,Anubis,3,Legacy,Sharks,Legacy,19,63,-44,44,0,0,0.375,0.5,0.7,0.6,1,train,train,-16.814283752076335,-34.98422042922198,0.5,0,-0.125,-1,-2,33,5,0.7,0.6,0.09999999999999998,1482.008489223471,1506.0072502417108,8,2,6
93354,2025-07-17,Inferno,4,Legacy,Sharks,Sharks,19,63,-44,44,1,0,0.5555555555555556,0.5,0.7,0.6,0,train,train,16.733161103443763,31.11524008583433,1.0,1,0.05555555555555558,1,-3,0,0,0.7,0.5,0.19999999999999996,1490.3860982930378,1514.3945275281326,9,4,5
93261,2025-07-17,Dust2,7,Nemiga,PARIVISION,PARIVISION,41,35,6,6,0,1,0.6428571428571429,0.8333333333333334,0.7,0.5,0,train,train,27.882036932926667,-35.04749831046615,1.0,2,-0.09999999999999998,4,-3,2,0,0.7,0.5,0.19999999999999996,1551.3626876438495,1545.2261750178193,14,13,1
92568,2025-07-17,Ancient,3,FURIA,SAW,SAW,10,22,-12,12,0,0,0.5,0.3333333333333333,0.6,0.5,0,train,val,41.69893777932725,15.427714666000384,0.5,0,0.16666666666666669,1,-2,27,1,0.6,0.5,0.09999999999999998,1516.632956865336,1522.0213737925717,0,3,-3
93261,2025-07-17,Ancient,3,Nemiga,PARIVISION,Nemiga,41,35,6,6,0,0,0.625,0.4444444444444444,0.7,0.6,1,train,train,-6.680494846040574,48.82719837243121,0.6666666666666666,3,0.22499999999999998,-1,1,0,0,0.6,0.5,0.09999999999999998,1566.9634629500626,1547.4753768647447,8,18,-10
92568,2025-07-17,Train,4,FURIA,SAW,FURIA,10,22,-12,12,1,0,0.6666666666666666,0.0,0.6,0.5,1,train,val,5.876658885488041,75.33473829162631,0.0,1,0.6666666666666666,-1,1,0,0,0.5,0.6,-0.09999999999999998,1516.211875286731,1521.0890439005827,6,2,4
92568,2025-07-17,Inferno,7,FURIA,SAW,SAW,10,22,-12,12,0,1,0.3333333333333333,0.3333333333333333,0.6,0.4,0,train,val,37.33545021126497,-20.230309717263935,0.5,2,0.0,1,-1,0,0,0.6,0.5,0.09999999999999998,1525.6691431233835,1523.64072249055,6,3,3
93261,2025-07-17,Train,4,Nemiga,PARIVISION,PARIVISION,41,35,6,6,1,0,0.75,0.625,0.6,0.4,0,train,train,25.93472565065281,3.463888853834078,0.75,4,0.125,1,-1,0,0,0.6,0.5,0.09999999999999998,1565.3946148870443,1552.9234449949859,4,8,-4
92584,2025-07-18,Ancient,3,TYLOO,3DMAX,TYLOO,9,8,1,1,0,0,0.5,0.3333333333333333,0.7,0.5,1,train,train,124.65818393466861,36.35373520640769,0.5,0,0.16666666666666669,1,2,2,1,0.7,0.5,0.19999999999999996,1489.6928824561405,1517.2126416374194,6,6,0
92586,2025-07-18,Dust2,4,Lynn Vision,Astralis,Astralis,13,11,2,2,1,0,0.6923076923076923,0.1666666666666666,0.4,0.7,0,train,train,-84.87786788817425,137.28350967089227,0.5,0,0.5333333333333333,-1,2,2,1,0.4,0.6,-0.19999999999999996,1498.4609725269688,1561.14323707438,13,6,7
92587,2025-07-18,Ancient,4,GamerLegion,BetBoom,BetBoom,16,20,-4,4,1,0,0.7,0.5,0.5,0.6,0,train,train,20.642481262745832,50.6270145129115,0.5,0,0.19999999999999996,2,-1,2,1,0.7,0.5,0.19999999999999996,1547.594798839684,1519.0889812831897,10,4,6
92587,2025-07-18,Dust2,3,GamerLegion,BetBoom,GamerLegion,16,20,-4,4,0,0,0.5,0.6666666666666666,0.5,0.6,1,train,train,-13.256527545534254,-37.44205206894844,0.0,1,-0.16666666666666663,-1,1,0,0,0.6,0.6,0.0,1552.880277011675,1526.269425016716,0,6,-6
92585,2025-07-18,Inferno,4,Complexity,SAW,Complexity,51,22,29,29,0,0,0.5,0.5,0.4,0.6,1,train,train,37.592176295219815,0.01959494034031195,0.5,0,0.0,-1,1,2,1,0.5,0.6,-0.09999999999999998,1560.8859297893214,1522.4904351379018,4,4,0
93051,2025-07-18,Inferno,3,Metizport,Partizan,Partizan,78,51,27,27,0,0,0.6,0.5,0.2,0.5,0,train,train,-37.26749823216778,16.839558425007226,0.5,0,0.09999999999999998,-3,-2,1,30,0.2,0.4,-0.2,1536.531045955437,1515.3638383013913,5,4,1
92585,2025-07-18,Anubis,3,Complexity,SAW,SAW,51,22,29,29,1,0,0.6666666666666666,0.5,0.5,0.5,0,train,train,28.123784027636702,36.207362092966605,0.5,2,0.16666666666666663,-1,1,0,0,0.5,0.5,0.0,1551.4185612572987,1533.782222789476,6,2,4
92587,2025-07-18,Mirage,7,GamerLegion,BetBoom,BetBoom,16,20,-4,4,0,1,0.375,0.1666666666666666,0.6,0.5,0,train,train,19.963851598457723,24.1335241733168,0.5,2,0.20833333333333334,1,-1,0,0,0.6,0.5,0.09999999999999998,1558.1267051682169,1533.9559803622265,8,6,2
93363,2025-07-19,Train,3,Imperial,Legacy,Legacy,34,19,15,15,1,0,0.0,0.5,0.7,0.6,0,train,train,15.891782038101383,-18.84997744430916,0.3333333333333333,3,-0.5,4,-1,2,2,0.8,0.7,0.10000000000000009,1472.8054145644753,1498.5947643695363,1,0,1
92588,2025-07-19,Nuke,3,TYLOO,SAW,TYLOO,9,22,-13,13,0,0,0.25,0.6666666666666666,0.8,0.4,1,train,train,128.9813515644662,-70.61576433588766,0.5,0,-0.41666666666666663,3,2,1,1,0.7,0.5,0.19999999999999996,1494.6247866563756,1531.8815741089672,4,6,-2
92589,2025-07-19,Nuke,4,Astralis,BetBoom,Astralis,11,20,-9,9,1,0,0.7777777777777778,0.8181818181818182,0.8,0.6,1,train,train,32.36371972334064,-27.815209275814823,0.5,0,-0.022222222222222254,4,1,1,1,0.7,0.6,0.09999999999999998,1528.4103111030167,1538.0919441262433,9,11,-2
93363,2025-07-19,Mirage,4,Imperial,Legacy,Imperial,34,19,15,15,0,0,0.5,0.625,0.7,0.7,1,train,train,-17.570885272333044,-40.93459919338784,0.25,4,-0.125,-1,1,0,0,0.7,0.7,0.0,1486.2210850687338,1507.587995286772,2,8,-6
93363,2025-07-19,Nuke,7,Imperial,Legacy,Legacy,34,19,15,15,0,1,0.75,0.8571428571428571,0.8,0.7,0,train,train,16.04607477102195,-49.59361603410957,0.4,5,-0.1071428571428571,1,-1,0,0,0.7,0.6,0.09999999999999998,1499.253758773785,1519.6013100750474,4,7,-3
93722,2025-07-19,Mirage,3,M80,Fluxo,M80,37,46,-9,9,0,0,0.3333333333333333,0.5,0.3,0.4,1,train,train,-58.241215673254146,-16.39243974440751,1.0,1,-0.16666666666666669,1,-2,0,0,0.4,0.4,0.0,1476.5753428048115,1494.2442411741126,3,2,1
92588,2025-07-19,Inferno,4,TYLOO,SAW,TYLOO,9,22,-13,13,1,0,0.9166666666666666,0.4,0.8,0.5,1,train,train,149.61897544566523,163.87251509759335,1.0,1,0.5,4,-1,0,0,0.7,0.5,0.19999999999999996,1502.9093105419938,1543.0941556940672,12,5,7
93054,2025-07-20,Mirage,4,Sangal,GUN5,GUN5,76,88,-12,12,1,0,0.7142857142857143,0.6,0.5,0.7,0,train,train,-133.09415208831456,38.76385800044477,0.5,0,0.11428571428571432,2,4,6,4,0.5,0.7,-0.19999999999999996,1480.723743284859,1518.9976505612844,7,5,2
93723,2025-07-20,Ancient,3,BLUEJAYS,Fluxo,Fluxo,51,46,5,5,0,0,0.0,0.8333333333333334,0.25,0.4,0,train,train,-47.07725136213685,-105.1984248223298,0.5,0,-0.8333333333333334,1,-3,8,1,0.25,0.4,-0.15000000000000002,1489.4627795833826,1487.3228849549787,2,6,-4
92590,2025-07-20,Nuke,4,TYLOO,Astralis,TYLOO,9,11,-2,2,0,0,0.4,0.8,0.8,0.8,1,train,train,82.42292184852727,-113.30343783957619,0.75,4,-0.4,6,-1,0,0,0.9,0.7,0.20000000000000007,1513.7821521559931,1548.8689831251547,5,10,-5
92590,2025-07-20,Inferno,3,TYLOO,Astralis,Astralis,9,11,-2,2,1,0,0.9230769230769232,0.5714285714285714,0.9,0.7,0,train,train,106.97076871945796,132.6649701029935,0.8,5,0.3285714285714286,7,-2,0,0,0.9,0.7,0.20000000000000007,1526.8924521766953,1554.6631237016104,13,7,6
93723,2025-07-20,Mirage,4,BLUEJAYS,Fluxo,Fluxo,51,46,5,5,1,0,0.5,0.3333333333333333,0.2222222222222222,0.4,0,train,train,-74.76761905298235,22.092599922113095,0.0,1,0.16666666666666669,-1,1,0,0,0.2222222222222222,0.5,-0.2777777777777778,1490.7732458812663,1483.581430745536,2,3,-1
93054,2025-07-20,Ancient,3,Sangal,GUN5,GUN5,76,88,-12,12,0,0,0.0,0.5625,0.5,0.7,0,train,train,-153.40213261614122,-53.876810207565086,0.0,1,-0.6,-1,5,0,0,0.5,0.7,-0.19999999999999996,1495.3978346955164,1512.6017742925462,1,16,-15
92590,2025-07-20,Ancient,6,TYLOO,Astralis,TYLOO,9,11,-2,2,0,0,0.5714285714285714,0.5,0.8,0.8,1,train,train,65.41834443185485,31.529980945615534,0.6666666666666667,6,0.0714285714285714,-1,1,0,0,0.8,0.7,0.10000000000000009,1542.9964058089997,1560.4584535489835,7,10,-3
93724,2025-07-20,Dust2,4,KOLESIE,M80,KOLESIE,51,37,14,14,0,0,0.5,0.2,0.6666666666666666,0.5,1,train,val,33.514896132594686,46.39361562654426,0.5,0,0.3,0,2,30,1,0.5,0.5,0.0,1500.0,1475.5509401618503,0,5,-5
93055,2025-07-20,Mirage,4,Passion UA,RUBY,Passion UA,32,51,-19,19,1,0,0.65,0.5,0.6,0.5,1,train,train,38.87313442676441,73.7078081754164,0.0,1,0.09999999999999998,-1,3,0,0,0.5,0.5,0.0,1527.150192326135,1495.3102252369365,20,2,18
93724,2025-07-20,Mirage,7,KOLESIE,M80,KOLESIE,51,37,14,14,0,1,0.5,0.5,0.0,0.6,1,train,val,88.74800203203927,-2.3164343158880456,1.0,2,0.0,2,-2,0,0,1.0,0.5,0.5,1445.4461516272468,1473.275971460934,0,4,-4
93724,2025-07-20,Overpass,6,KOLESIE,M80,M80,51,37,14,14,0,0,0.5,0.5,0.5,0.5,0,train,val,112.74726789882129,0.0,1.0,3,0.0,3,-3,0,0,1.0,0.4,0.6,1439.2537404129287,1483.395569956615,0,0,0
93057,2025-07-21,Ancient,4,Partizan,GUN5,Partizan,51,88,-37,37,0,0,0.4,0.5882352941176471,0.6,0.7,1,train,train,-139.02996468671904,-65.51669660253106,0.4,5,-0.19999999999999996,-1,6,3,1,0.5,0.7,-0.19999999999999996,1484.78235396128,1506.6579135484994,5,17,-12
93038,2025-07-23,Nuke,3,Ninjas in Pyjamas,HEROIC,HEROIC,24,14,10,10,1,0,0.8333333333333334,0.3333333333333333,0.8,0.2,0,train,train,102.20331737745187,131.66055410843978,0.5,0,0.46666666666666673,1,1,31,7,0.7,0.2,0.49999999999999994,1577.7573207233165,1562.8926688504066,12,3,9
93039,2025-07-23,Ancient,4,3DMAX,MIBR,3DMAX,8,28,-20,20,1,0,0.2857142857142857,0.1666666666666666,0.4,0.2,1,train,train,34.2617205810991,28.691477473703117,0.5,0,0.11904761904761904,-2,-2,5,6,0.4,0.4,0.0,1540.8546650537435,1526.6625344667996,7,6,1
94094,2025-07-23,Mirage,3,SINNERS,ex-SABRE,SINNERS,74,51,23,23,1,0,0.4,0.5,0.3,0.0,1,train,test,-96.23396659936611,-16.398886355502327,0.5,0,-0.09999999999999998,-5,0,40,30,0.2,0.5,-0.3,1468.9259874401382,1500.0,5,0,5
